application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240011448,http://publicdata.usac.org/SL/Prd/Form470/347903/240011448/Addendum%201%20470%20240011448%20C2%20QandA.pdf,true,2024-01-23T19:01:11.000,57,2024-01-09T10:27:43.000
240011449,http://publicdata.usac.org/SL/Prd/Form470/349753/240011449/DO%20Network.pdf,true,2024-01-04T19:01:27.000,20000,2024-01-04T19:27:25.000
240011453,http://publicdata.usac.org/SL/Prd/Form470/341966/240011453/2024%20Cat%202%20RFP%202%20_%20Sunburst%20School%20District%202%20a.k.a.%20Sunburst%20K12%20Schools.pdf,true,2024-01-04T20:01:53.000,13665,2024-01-04T20:47:51.000
240011456,http://publicdata.usac.org/SL/Prd/Form470/340644/240011456/ED_RFP%20Q%20and%20A%20Final.docx,true,2024-01-17T15:01:22.000,609,2024-01-05T15:02:59.000
240011457,,false,,1,2024-01-04T21:40:30.000
240011459,,false,,2,2024-01-04T22:27:52.000
240011461,,false,,8,2024-01-05T07:47:58.000
240011464,,false,,1,2024-01-10T15:57:29.000
240011465,,false,,1,2024-01-05T15:29:06.000
240011466,,false,,3,2024-01-08T19:49:04.000
240011469,,false,,7,2024-01-05T09:08:39.000
240011470,http://publicdata.usac.org/SL/Prd/Form470/342956/240011470/Amboy%20is%20requesting%20bids%20on%20Wi.docx,true,2024-01-05T09:01:26.000,15,2024-01-05T09:13:25.000
240011471,http://publicdata.usac.org/SL/Prd/Form470/420824/240011471/16085540%20%20Tulsa%20Educare%20Inc%20%20C2%20RPS%20FY24.xlsx,true,2024-01-05T09:01:10.000,7,2024-01-05T09:22:08.000
240011472,http://publicdata.usac.org/SL/Prd/Form470/330837/240011472/2024%20NBTSD%20Cat%201%20RFP.xlsx,true,2024-01-05T09:01:14.000,2,2024-01-05T09:46:13.000
240011474,http://publicdata.usac.org/SL/Prd/Form470/401927/240011474/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%202%20FY24.pdf,true,2024-01-05T09:01:27.000,8,2024-01-05T09:39:25.000
240011477,,false,,20,2024-01-05T15:08:30.000
240011478,,false,,2,2024-01-05T10:20:54.000
240011483,http://publicdata.usac.org/SL/Prd/Form470/286595/240011483/rfp24.docx,true,2024-01-05T15:01:17.000,1,2024-01-05T15:21:15.000
240011484,,false,,1,2024-01-05T10:31:31.000
240011485,http://publicdata.usac.org/SL/Prd/Form470/336242/240011485/Teays%20Valley%20LSD%20Form%20470%20Application%20Narrative.pdf,true,2024-01-11T12:01:11.000,10,2024-01-11T12:47:10.000
240011486,,false,,1,2024-01-05T10:28:24.000
240011487,,false,,11,2024-01-10T15:04:59.000
240011488,http://publicdata.usac.org/SL/Prd/Form470/275414/240011488/64302%20%20St.%20Helena%20Catholic%20School%20%20C2%20RFP%20FY24.xlsx,true,2024-01-05T10:01:52.000,1,2024-01-05T10:29:50.000
240011489,,false,,1,2024-01-05T10:30:19.000
240011490,http://publicdata.usac.org/SL/Prd/Form470/352969/240011490/C2%20Proposed%20BOM%20Essex%20Licenses.xlsx,true,2024-01-05T10:01:39.000,600,2024-01-05T10:51:38.000
240011494,,false,,61,2024-01-05T11:25:04.000
240011495,,false,,40,2024-01-05T10:44:57.000
240011496,http://publicdata.usac.org/SL/Prd/Form470/333722/240011496/Service%20Sepc%20C1%20Transitional%20WAN.pdf,true,2024-01-16T15:01:16.000,38,2024-01-16T15:23:14.000
240011497,,false,,2,2024-01-08T08:18:46.000
240011506,http://publicdata.usac.org/SL/Prd/Form470/340213/240011506/2024_2025_Access_Point_RFP.pdf,true,2024-01-05T11:01:17.000,106,2024-01-05T11:06:17.000
240011510,http://publicdata.usac.org/SL/Prd/Form470/330745/240011510/C2%20Proposed%20BOM%20North%20Hunterdon%20Hardware.xlsx,true,2024-01-05T14:01:38.000,1,2024-01-05T14:16:36.000
240011511,,false,,10,2024-01-05T11:06:45.000
240011516,,false,,1,2024-01-31T12:23:20.000
240011518,,false,,1,2024-01-05T11:29:56.000
240011519,,false,,1,2024-01-05T11:36:15.000
240011521,,false,,1,2024-01-05T12:31:14.000
240011531,http://publicdata.usac.org/SL/Prd/Form470/341703/240011531/2024%20Cat%202%20RFP%20_%20Columbus%20School%20District%206%20a.k.a.%20Columbus%20Public%20Schools.pdf,true,2024-01-15T19:01:42.000,16,2024-01-15T19:26:02.000
240011532,http://publicdata.usac.org/SL/Prd/Form470/336977/240011532/Norwood%20CSD%20Category%20Two%20RFP.pdf,true,2024-01-15T17:01:39.000,2,2024-01-15T17:04:37.000
240011535,,false,,1,2024-01-05T12:24:59.000
240011537,,false,,42,2024-01-05T12:25:04.000
240011538,http://publicdata.usac.org/SL/Prd/Form470/343645/240011538/RFP.pdf,true,2024-01-05T12:01:11.000,1,2024-01-05T12:52:08.000
240011542,,false,,1,2024-01-05T12:25:23.000
240011544,http://publicdata.usac.org/SL/Prd/Form470/350451/240011544/0581%2024C%201%20Rancho%20Santa%20Fe%20Elementary%20School%20District%20Network%20Electronics%20RFP.pdf,true,2024-01-05T19:01:24.000,2,2024-01-05T19:08:22.000
240011545,,false,,1,2024-01-05T12:42:12.000
240011546,,false,,1,2024-01-05T12:40:16.000
240011550,,false,,1,2024-01-08T18:46:27.000
240011557,http://publicdata.usac.org/SL/Prd/Form470/330676/240011557/Cranbury%20C2%20Proposed%20BOM.xlsx,true,2024-01-12T12:01:19.000,18,2024-01-12T12:34:17.000
240011558,http://publicdata.usac.org/SL/Prd/Form470/396697/240011558/EVCSD_RFP_2045_2025.docx,true,2024-01-05T13:01:23.000,3,2024-01-05T13:09:22.000
240011560,http://publicdata.usac.org/SL/Prd/Form470/333665/240011560/RFP0125InternetCircuit.pdf,true,2024-01-05T13:01:38.000,1,2024-01-05T13:21:36.000
240011564,,false,,11,2024-01-05T13:28:27.000
240011565,,false,,1,2024-01-05T13:40:58.000
240011570,http://publicdata.usac.org/SL/Prd/Form470/331001/240011570/Final%20Information.pdf,true,2024-02-07T18:02:10.000,2,2024-01-05T18:28:04.000
240011574,http://publicdata.usac.org/SL/Prd/Form470/338542/240011574/Solution%20Template.pdf,true,2024-01-05T14:01:28.000,1,2024-01-05T14:26:27.000
240011578,,false,,1,2024-01-05T14:24:06.000
240011584,http://publicdata.usac.org/SL/Prd/Form470/345794/240011584/Hildreth%202024%20RFP%20for%20Special%20Construction.docx,true,2024-01-05T14:01:04.000,1,2024-01-05T14:44:02.000
240011587,http://publicdata.usac.org/SL/Prd/Form470/335191/240011587/St.%20Claire%20County%20Bid%20Doc%20ISP%20Service.pdf,true,2024-01-08T15:01:38.000,1,2024-01-08T15:01:36.000
240011588,http://publicdata.usac.org/SL/Prd/Form470/349663/240011588/RFP24_008_E_RateHillcrestNetworkEquipment.pdf,true,2024-01-05T14:01:09.000,25,2024-01-05T14:41:07.000
240011589,,false,,1,2024-03-05T14:36:18.000
240011593,http://publicdata.usac.org/SL/Prd/Form470/336296/240011593/Appendix%20A%20%20Bid%20Price%20Submission%20Form.xlsx,true,2024-01-09T09:01:34.000,2,2024-01-09T09:10:32.000
240011597,,false,,1,2024-01-05T15:01:07.000
240011600,http://publicdata.usac.org/SL/Prd/Form470/332585/240011600/MPASD%20FY%202024%20ISP%20RFP.pdf,true,2024-01-05T15:01:09.000,1,2024-01-05T15:43:07.000
240011601,,false,,50,2024-01-05T15:09:56.000
240011609,http://publicdata.usac.org/SL/Prd/Form470/334603/240011609/Jones%2024_68%20Data%20Center%20Core%20Upgrades%20Pre_Bid%20Meeting%20Zoom%20Link.doc,true,2024-01-05T15:01:31.000,1,2024-01-05T15:39:29.000
240011614,,false,,7,2024-01-07T09:43:48.000
240011615,http://publicdata.usac.org/SL/Prd/Form470/400947/240011615/ESD112%20Erate%202024%20RFP%20CastleRock%20Internet%20.pdf,true,2024-01-05T15:01:28.000,1,2024-01-05T15:40:25.000
240011618,,false,,1,2024-01-05T15:47:58.000
240011619,,false,,1,2024-01-05T16:01:14.000
240011620,,false,,1,2024-01-15T21:47:10.000
240011624,http://publicdata.usac.org/SL/Prd/Form470/339247/240011624/Aruba%20Maintenance%20RFP.pdf,true,2024-01-05T16:01:18.000,1046,2024-01-05T16:31:17.000
240011627,http://publicdata.usac.org/SL/Prd/Form470/400377/240011627/RFP%20241529%20ERATE.pdf,true,2024-01-17T16:01:14.000,1,2024-01-17T16:48:12.000
240011629,,false,,5,2024-01-05T17:11:06.000
240011631,http://publicdata.usac.org/SL/Prd/Form470/17022941/240011631/2024%20RFP%20TEACH%20Public%20Schools.pdf,true,2024-01-19T18:01:54.000,11250,2024-01-19T18:24:52.000
240011632,,false,,1,2024-01-05T17:18:19.000
240011633,http://publicdata.usac.org/SL/Prd/Form470/337279/240011633/Request%20for%20Proposals%20for%20Router%20Licenses%20Anderson%20PL.docx,true,2024-01-05T17:01:15.000,2,2024-01-05T17:33:13.000
240011634,http://publicdata.usac.org/SL/Prd/Form470/400947/240011634/ESD112%20Erate%202024%20RFP%20Klickitat%20Internet%20.pdf,true,2024-01-05T17:01:26.000,1,2024-01-05T17:25:24.000
240011635,http://publicdata.usac.org/SL/Prd/Form470/394733/240011635/16068356%20St.%20Francis%20High%20School%20C2%20RFP%20FY24.xlsx,true,2024-01-05T17:01:04.000,36,2024-01-05T17:34:03.000
240011639,http://publicdata.usac.org/SL/Prd/Form470/352378/240011639/FY2024%20Unalaska%20C2%20RFP%20REBID.pdf,true,2024-01-08T16:01:20.000,1,2024-01-08T16:02:19.000
240011642,,false,,1,2024-01-05T19:27:12.000
240011647,,false,,2,2024-01-05T19:27:49.000
240011648,http://publicdata.usac.org/SL/Prd/Form470/351957/240011648/KCL24_RFP_Network%20Equipment.pdf,true,2024-01-18T13:01:30.000,80,2024-01-18T13:52:28.000
240011649,http://publicdata.usac.org/SL/Prd/Form470/364839/240011649/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-01-05T18:01:09.000,1,2024-01-05T18:36:08.000
240011650,,false,,1,2024-01-05T18:43:56.000
240011654,,false,,1,2024-01-05T20:00:31.000
240011655,http://publicdata.usac.org/SL/Prd/Form470/17019097/240011655/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-01-05T19:01:48.000,1,2024-01-05T19:03:46.000
240011659,http://publicdata.usac.org/SL/Prd/Form470/351463/240011659/Glenn%20COE%200376%2024A5.pdf,true,2024-01-05T19:01:02.000,3,2024-01-05T19:47:00.000
240011661,http://publicdata.usac.org/SL/Prd/Form470/231953/240011661/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-05T22:01:57.000,1,2024-01-05T22:15:56.000
240011662,,false,,1,2024-01-08T18:17:44.000
240011663,,false,,1,2024-02-19T16:15:45.000
240011664,http://publicdata.usac.org/SL/Prd/Form470/231852/240011664/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-05T22:01:09.000,1,2024-01-05T22:57:07.000
240011665,,false,,1,2024-01-19T13:59:30.000
240011667,http://publicdata.usac.org/SL/Prd/Form470/342269/240011667/Cat%201%20RFP%20Johnsburg%20FY24.xlsx,true,2024-02-08T11:02:09.000,3,2024-02-08T11:07:08.000
240011671,,false,,1,2024-01-06T12:38:47.000
240011672,,false,,1,2024-01-06T12:53:27.000
240011673,,false,,2,2024-01-06T12:53:56.000
240011674,,false,,2,2024-01-06T12:55:18.000
240011677,http://publicdata.usac.org/SL/Prd/Form470/340041/240011677/RFP%20for%20Benton%20WI%20Bus%20WIFI.docx,true,2024-01-06T13:01:47.000,4,2024-01-06T13:40:46.000
240011681,,false,,1,2024-01-06T13:09:20.000
240011684,,false,,1,2024-01-06T13:29:34.000
240011685,http://publicdata.usac.org/SL/Prd/Form470/343672/240011685/RFP%20for%20Grand%20Prairie%20Bus%20WIFI.docx,true,2024-01-06T13:01:15.000,2,2024-01-06T13:41:13.000
240011686,,false,,2,2024-01-06T13:30:23.000
240011689,,false,,1,2024-01-06T13:32:40.000
240011690,http://publicdata.usac.org/SL/Prd/Form470/343689/240011690/RFP%20for%20Carmi%20White%20Bus%20WIFI.docx,true,2024-01-06T13:01:39.000,10,2024-01-06T13:41:37.000
240011693,,false,,1,2024-01-06T13:58:09.000
240011695,,false,,2,2024-01-06T13:59:06.000
240011696,,false,,2,2024-01-06T13:59:52.000
240011701,,false,,2,2024-01-06T14:10:51.000
240011702,,false,,2,2024-01-06T14:11:47.000
240011704,,false,,1,2024-01-06T14:20:46.000
240011705,,false,,2,2024-01-06T14:21:47.000
240011710,,false,,2,2024-01-06T14:37:44.000
240011712,,false,,1,2024-01-06T14:39:30.000
240011715,http://publicdata.usac.org/SL/Prd/Form470/17012459/240011715/EXECUTIVE%20EDUCATION%20ACAD%20CS%20YR270005_CABLING_BID___xxxxx.pdf,true,2024-01-06T15:01:20.000,2000,2024-01-06T15:06:18.000
240011716,http://publicdata.usac.org/SL/Prd/Form470/233376/240011716/THE%20PHILADELPHIA%20CS%20YR270005_CABLING_BID___xxxxx.pdf,true,2024-01-06T15:01:47.000,2000,2024-01-06T15:06:45.000
240011718,http://publicdata.usac.org/SL/Prd/Form470/387908/240011718/RIVERBANK%20CHARTER%20SCHOOL%20OF%20EXCELLENCE%20RFP.docx,true,2024-01-08T19:01:31.000,5600,2024-01-08T19:49:30.000
240011719,http://publicdata.usac.org/SL/Prd/Form470/17027705/240011719/CHRISTOPHER%20COLUMBUS%20CS%20YR270005_CABLING_BID___xxxxx.pdf,true,2024-01-06T15:01:49.000,3000,2024-01-06T15:07:48.000
240011720,http://publicdata.usac.org/SL/Prd/Form470/347071/240011720/RFPKeysYear27.pdf,true,2024-01-06T16:01:10.000,1,2024-01-06T16:41:09.000
240011722,http://publicdata.usac.org/SL/Prd/Form470/346862/240011722/PION%20FY2024%20C1%20RFP%20INT.pdf,true,2024-01-25T12:01:41.000,1,2024-01-25T12:48:40.000
240011724,http://publicdata.usac.org/SL/Prd/Form470/285019/240011724/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-06T16:01:05.000,1,2024-01-06T16:44:04.000
240011725,,false,,1,2024-01-06T17:52:09.000
240011726,http://publicdata.usac.org/SL/Prd/Form470/17026298/240011726/VTEC%20Addendum%201%20C1%20Date%20Change.pdf,true,2024-02-12T14:02:44.000,1,2024-01-09T12:14:57.000
240011727,http://publicdata.usac.org/SL/Prd/Form470/400878/240011727/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-06T19:01:29.000,1,2024-01-06T19:55:28.000
240011728,,false,,1,2024-01-06T20:41:03.000
240011730,http://publicdata.usac.org/SL/Prd/Form470/268646/240011730/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-06T21:01:36.000,2,2024-01-06T21:26:35.000
240011734,http://publicdata.usac.org/SL/Prd/Form470/332880/240011734/CARLISLE%20AREA%20FY2024%20OWNED%20FIBER%20REPAIR%20AND%20MAINTENANCE%20REQUEST%20REQUIREMENTS.pdf,true,2024-01-07T12:01:49.000,2,2024-01-07T12:20:48.000
240011737,http://publicdata.usac.org/SL/Prd/Form470/334520/240011737/Gainesville%202024%20School%20Bus%20Wi%20RFP.docx,true,2024-01-07T13:01:43.000,62,2024-01-07T13:15:41.000
240011739,,false,,1,2024-01-09T19:44:32.000
240011741,http://publicdata.usac.org/SL/Prd/Form470/347394/240011741/Sample%20Service%20Provider%20Contract%20FY2024.docx,true,2024-01-10T15:01:08.000,4,2024-01-10T15:16:06.000
240011742,,false,,1,2024-01-07T13:13:46.000
240011743,,false,,1,2024-01-07T13:14:51.000
240011744,,false,,1,2024-01-07T13:15:44.000
240011745,,false,,1,2024-01-07T13:16:35.000
240011746,,false,,2,2024-01-07T13:26:46.000
240011748,,false,,1,2024-01-07T13:28:38.000
240011750,,false,,1,2024-01-07T13:49:26.000
240011752,,false,,1,2024-01-07T13:51:11.000
240011753,,false,,1,2024-01-07T13:52:04.000
240011754,,false,,1,2024-01-07T13:53:08.000
240011755,http://publicdata.usac.org/SL/Prd/Form470/223241/240011755/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-07T14:01:20.000,4,2024-01-07T14:34:18.000
240011756,http://publicdata.usac.org/SL/Prd/Form470/284729/240011756/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-07T15:01:33.000,2,2024-01-07T15:20:31.000
240011757,http://publicdata.usac.org/SL/Prd/Form470/356731/240011757/Scotland%20County%20UG%20Procurement%20Policy.pdf,true,2024-01-17T16:01:14.000,1,2024-01-17T16:54:12.000
240011760,http://publicdata.usac.org/SL/Prd/Form470/258351/240011760/RFP%20A%20Plus%20Arts.xlsx,true,2024-01-07T15:01:54.000,3,2024-01-07T15:39:53.000
240011761,http://publicdata.usac.org/SL/Prd/Form470/343830/240011761/RFP%20BID%20WORKSHEET%20Fox%20C6%202024.xlsx,true,2024-01-07T16:01:42.000,1,2024-01-07T16:01:40.000
240011765,http://publicdata.usac.org/SL/Prd/Form470/346785/240011765/Ryan%20OK%20RFP%202425%20C2.pdf,true,2024-01-23T14:01:43.000,4,2024-01-23T14:06:41.000
240011767,http://publicdata.usac.org/SL/Prd/Form470/347119/240011767/Nashoba%20OK%20RFP%202425%20INT.pdf,true,2024-02-06T12:02:27.000,1,2024-02-06T12:17:25.000
240011768,http://publicdata.usac.org/SL/Prd/Form470/300617/240011768/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-01-07T18:01:07.000,1,2024-01-07T18:03:05.000
240011769,,false,,2,2024-01-27T02:01:35.000
240011772,http://publicdata.usac.org/SL/Prd/Form470/346872/240011772/Laverne%20OK%20RFP%202425%20INT.pdf,true,2024-01-11T22:01:58.000,1,2024-01-11T22:30:56.000
240011773,,false,,1,2024-01-08T10:34:38.000
240011774,,false,,3,2024-01-16T05:49:45.000
240011781,,false,,1,2024-01-07T23:23:45.000
240011782,,false,,2,2024-01-07T23:37:21.000
240011790,http://publicdata.usac.org/SL/Prd/Form470/343874/240011790/Cat%201%20RFP%20Normandy%20470.2024.xlsx,true,2024-02-01T17:02:32.000,2,2024-02-01T17:11:30.000
240011793,http://publicdata.usac.org/SL/Prd/Form470/400131/240011793/GREEN%20CHARTER%20SCHOOL%20Addendum%20to%20470%20Number%20240011793.pdf,true,2024-02-08T19:02:41.000,11000,2024-01-08T19:50:23.000
240011797,,false,,1,2024-01-08T19:50:38.000
240011798,,false,,1,2024-01-08T09:06:05.000
240011799,http://publicdata.usac.org/SL/Prd/Form470/17027819/240011799/GREEN%20CHARTER%20SCHOOL%20LOWCOUNTRY%20RFP.docx,true,2024-01-08T19:01:12.000,6000,2024-01-08T19:51:10.000
240011801,,false,,1,2024-01-18T10:41:40.000
240011804,http://publicdata.usac.org/SL/Prd/Form470/338616/240011804/EGR24.pdf,true,2024-01-08T09:01:55.000,1,2024-01-08T09:41:53.000
240011806,http://publicdata.usac.org/SL/Prd/Form470/352794/240011806/BPL%20Core%20Network%20Switch%20Replacement.zip,true,2024-01-09T20:01:45.000,6,2024-01-09T20:13:43.000
240011807,,false,,1,2024-01-08T09:51:43.000
240011811,,false,,3,2024-01-08T09:55:29.000
240011813,http://publicdata.usac.org/SL/Prd/Form470/333825/240011813/DPS%20RFP_2324_519_Final.pdf,true,2024-01-12T12:01:53.000,1,2024-01-12T12:43:51.000
240011818,,false,,1,2024-01-08T10:52:52.000
240011821,http://publicdata.usac.org/SL/Prd/Form470/335011/240011821/24_School%20District%20of%20Desoto%20County_Internet%20Access%20RFP.pdf,true,2024-01-21T20:01:54.000,1,2024-01-21T20:53:52.000
240011822,http://publicdata.usac.org/SL/Prd/Form470/330144/240011822/Leonia%20C2%20Proposed%20BOM.xlsx,true,2024-01-08T12:01:51.000,27,2024-01-08T12:56:49.000
240011823,http://publicdata.usac.org/SL/Prd/Form470/335011/240011823/24_School%20District%20of%20Desoto%20County_Bus%20WiFi%20QA.pdf,true,2024-02-14T13:02:51.000,24,2024-01-21T20:54:12.000
240011826,,false,,1,2024-01-08T13:38:45.000
240011828,http://publicdata.usac.org/SL/Prd/Form470/333472/240011828/2024%20PA%20Keys%20RFP.pdf,true,2024-01-08T10:01:19.000,1,2024-01-08T10:33:17.000
240011830,http://publicdata.usac.org/SL/Prd/Form470/384806/240011830/RFP%20for%20Internet%20Access%202024.docx,true,2024-01-08T10:01:03.000,1,2024-01-08T10:40:00.000
240011832,,false,,7,2024-01-08T11:58:37.000
240011835,http://publicdata.usac.org/SL/Prd/Form470/352099/240011835/FY2024%20YCS%20Switches%20WAPS%20%20FINAL%20RFP.pdf,true,2024-01-11T08:01:22.000,11,2024-01-11T08:59:20.000
240011836,,false,,2,2024-01-30T11:14:29.000
240011838,,false,,1,2024-01-08T11:39:16.000
240011839,http://publicdata.usac.org/SL/Prd/Form470/17002269/240011839/FY2023%20470%20RFP%20EDB%20ALB%20CPL%20UCPL.pdf,true,2024-01-08T13:01:21.000,2,2024-01-08T13:59:19.000
240011842,,false,,1,2024-01-08T10:59:37.000
240011845,,false,,1,2024-01-08T11:02:38.000
240011847,http://publicdata.usac.org/SL/Prd/Form470/363599/240011847/ALMADINAH%20FORM%20470%20RFP%20FY2024.pdf,true,2024-02-27T11:02:22.000,1,2024-02-27T11:01:21.000
240011849,,false,,5,2024-01-08T11:15:50.000
240011852,,false,,1,2024-01-08T13:30:30.000
240011854,,false,,3,2024-01-08T11:15:09.000
240011855,,false,,1,2024-01-08T11:42:02.000
240011860,http://publicdata.usac.org/SL/Prd/Form470/401951/240011860/RFP%20for%20Switch%20Modules.pdf,true,2024-01-08T11:01:30.000,8,2024-01-08T11:35:28.000
240011861,,false,,15,2024-01-08T11:30:31.000
240011863,,false,,95,2024-01-08T11:28:14.000
240011866,http://publicdata.usac.org/SL/Prd/Form470/401951/240011866/RFP%20for%20Fiber%20to%20MS%20FB%20Field.pdf,true,2024-01-08T11:01:35.000,10,2024-01-08T11:36:34.000
240011867,,false,,1,2024-01-29T09:12:17.000
240011870,,false,,2,2024-01-08T11:41:25.000
240011873,http://publicdata.usac.org/SL/Prd/Form470/350557/240011873/TVUSD%20FY2024%20C1%20DTS%20to%20ISP%20Final.pdf,true,2024-01-09T17:01:10.000,1,2024-01-09T17:19:09.000
240011874,http://publicdata.usac.org/SL/Prd/Form470/329524/240011874/F470%20Glastonbury%20BM%20Request.pdf,true,2024-01-08T11:01:48.000,16,2024-01-08T11:47:46.000
240011876,,false,,1,2024-01-08T19:48:07.000
240011880,,false,,1,2024-01-08T11:59:47.000
240011881,,false,,2,2024-01-08T13:09:41.000
240011884,,false,,1,2024-01-08T12:06:23.000
240011885,,false,,1,2024-01-08T12:12:59.000
240011889,,false,,4,2024-01-08T12:11:01.000
240011890,http://publicdata.usac.org/SL/Prd/Form470/307261/240011890/2024%20RFP%20Most%20Holy%20Trinity.pdf,true,2024-01-12T11:01:08.000,1,2024-01-12T11:23:07.000
240011891,http://publicdata.usac.org/SL/Prd/Form470/372032/240011891/Colonel%20Wright%20Elementary%20Fiber%20Map.png,true,2024-01-08T19:01:21.000,5500,2024-01-08T19:10:20.000
240011893,,,,1,2024-02-12T21:43:17.000
240011894,http://publicdata.usac.org/SL/Prd/Form470/347785/240011894/RFP%20240011894_REV.pdf,true,2024-01-11T15:01:14.000,57,2024-01-11T15:28:12.000
